GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,HRV,Croatia,,MLE,Male,,18.9,18.93794,,,,,WHO life table method: Vital registration
WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,HRV,Croatia,,BTSX,Both sexes,,20.9,20.89627,,,,,WHO life table method: Vital registration
WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,HRV,Croatia,,FMLE,Female,,23.0,22.98033,,,,,WHO life table method: Vital registration
WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,,,,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,HRV,Croatia,,MLE,Male,,18.5,18.50317,,,,,WHO life table method: Vital registration
WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,HRV,Croatia,,BTSX,Both sexes,,21.5,21.46525,,,,,WHO life table method: Vital registration
WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,HRV,Croatia,,FMLE,Female,,23.6,23.58869,,,,,WHO life table method: Vital registration
WHOSIS_000015,Life expectancy at age 60 (years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2977,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,HRV,Croatia,,MLE,Male,,19.0,19.02303,,,,,WHO life table method: Vital registration
WHS10_1,Most recent census (year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3056,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,HRV,Croatia,,,,,2011,2011.00000,,,,,
WHS10_8,Civil registration coverage of cause-of-death (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/84,,,,PUBLISHED,Published,,1990-1994,1990-1994,,EUR,Europe,,,,,HRV,Croatia,,,,,98.4,98.36000,,,,,
WHS10_8,Civil registration coverage of cause-of-death (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/84,,,,PUBLISHED,Published,,1995-1999,1995-1999,,EUR,Europe,,,,,HRV,Croatia,,,,,94.9,94.89000,,,,,
WHS10_8,Civil registration coverage of cause-of-death (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/84,,,,PUBLISHED,Published,,2000-2004,2000-2004,,EUR,Europe,,,,,HRV,Croatia,,,,,97.3,97.34000,,,,,
WHS10_8,Civil registration coverage of cause-of-death (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/84,,,,PUBLISHED,Published,,2010-2012,2010-2012,,EUR,Europe,,,,,HRV,Croatia,,,,,100,100.00000,,,,,
WHS10_9,Ill-defined causes in cause-of-death registration (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3057,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,HRV,Croatia,,,,,6,5.70991,,,,,Source: GHE2016. Quality category: high.
WHS2_164,Distribution of causes of death among children aged <5 years (%) - Malaria,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2000,2000,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_164,Distribution of causes of death among children aged <5 years (%) - Malaria,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2001,2001,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_164,Distribution of causes of death among children aged <5 years (%) - Malaria,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2002,2002,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_164,Distribution of causes of death among children aged <5 years (%) - Malaria,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2003,2003,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_164,Distribution of causes of death among children aged <5 years (%) - Malaria,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2004,2004,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_164,Distribution of causes of death among children aged <5 years (%) - Malaria,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2005,2005,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_164,Distribution of causes of death among children aged <5 years (%) - Malaria,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2006,2006,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_164,Distribution of causes of death among children aged <5 years (%) - Malaria,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2007,2007,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_164,Distribution of causes of death among children aged <5 years (%) - Malaria,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2008,2008,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_164,Distribution of causes of death among children aged <5 years (%) - Malaria,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2009,2009,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_164,Distribution of causes of death among children aged <5 years (%) - Malaria,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2010,2010,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_165,Distribution of causes of death among children aged <5 years (%) - Pneumonia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2000,2000,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,5,5.00000,,,,,
WHS2_165,Distribution of causes of death among children aged <5 years (%) - Pneumonia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2001,2001,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,4,4.00000,,,,,
WHS2_165,Distribution of causes of death among children aged <5 years (%) - Pneumonia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2002,2002,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,2,2.00000,,,,,
WHS2_165,Distribution of causes of death among children aged <5 years (%) - Pneumonia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2003,2003,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,3,3.00000,,,,,
WHS2_165,Distribution of causes of death among children aged <5 years (%) - Pneumonia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2004,2004,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,5,5.00000,,,,,
WHS2_165,Distribution of causes of death among children aged <5 years (%) - Pneumonia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2005,2005,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,4,4.00000,,,,,
WHS2_165,Distribution of causes of death among children aged <5 years (%) - Pneumonia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2006,2006,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,5,5.00000,,,,,
WHS2_165,Distribution of causes of death among children aged <5 years (%) - Pneumonia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2007,2007,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,4,4.00000,,,,,
WHS2_165,Distribution of causes of death among children aged <5 years (%) - Pneumonia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2008,2008,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,4,4.00000,,,,,
WHS2_165,Distribution of causes of death among children aged <5 years (%) - Pneumonia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2009,2009,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,3,3.00000,,,,,
WHS2_165,Distribution of causes of death among children aged <5 years (%) - Pneumonia,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2010,2010,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,3,3.00000,,,,,
WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2000,2000,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,6,6.00000,,,,,
WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2001,2001,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,9,9.00000,,,,,
WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2002,2002,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,6,6.00000,,,,,
WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2003,2003,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,3,3.00000,,,,,
WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2004,2004,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,5,5.00000,,,,,
WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2005,2005,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,10,10.00000,,,,,
WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2006,2006,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,5,5.00000,,,,,
WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2007,2007,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,5,5.00000,,,,,
WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2008,2008,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,8,8.00000,,,,,
WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2009,2009,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,5,5.00000,,,,,
WHS2_166,Distribution of causes of death among children aged <5 years (%) - Injuries,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2010,2010,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,8,8.00000,,,,,
WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2000,2000,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,1,1.00000,,,,,
WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2001,2001,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2002,2002,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,1,1.00000,,,,,
WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2003,2003,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2004,2004,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2005,2005,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2006,2006,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2007,2007,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2008,2008,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,1,1.00000,,,,,
WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2009,2009,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,2,2.00000,,,,,
WHS2_167,Distribution of causes of death among children aged <5 years (%) - Diarrhoea,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2010,2010,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2000,2000,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2001,2001,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2002,2002,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2003,2003,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2004,2004,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2005,2005,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2006,2006,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2007,2007,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2008,2008,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2009,2009,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_168,Distribution of causes of death among children aged <5 years (%) - Measles,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2010,2010,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2000,2000,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2001,2001,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2002,2002,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2003,2003,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2004,2004,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2005,2005,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2006,2006,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2007,2007,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2008,2008,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2009,2009,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_170,Distribution of causes of death among children aged <5 years (%) - HIV/AIDS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2010,2010,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,0,0.00000,,,,,
WHS2_171,Distribution of causes of death among children aged <5 years (%) - Other diseases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2000,2000,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,23,23.00000,,,,,
WHS2_171,Distribution of causes of death among children aged <5 years (%) - Other diseases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,VOID,Void,,2001,2001,,EUR,Europe,,WB_HI,High-income,,HRV,Croatia,,,,,22,22.00000,,,,,
